Competitor,Title,Price,URL,SKU,Extraction_Date
Wootware,"ASUS FA608UH-716512G0W TUF Gaming A16 AMD Ryzen 7 260 5.1GHz 8-Core 16"" WUXGA (1920x1080) 165Hz IPS-Level 16GB (2x8GB) DDR5-5600 NVIDIA GeForce RTX 5050 8GB GDDR7 512GB M.2 NVMe SSD Windows 11 Home Jaeger Grey Gaming Laptop","R24,545.00",https://www.wootware.co.za/asus-fa608uh-716512g0w-tuf-gaming-a16-amd-ryzen-7-260-5-1ghz-8-core-16-wuxga-1920x1080-165hz-ips-level-16gb-2x8gb-ddr5-5600-nvidia-geforce-rtx-5050-8gb-gddr7-512gb-m-2-nvme-ssd-windows-11-home-jaeger-grey-gaming-laptop.html,51335,2026-02-25
Wootware,"[RECERTIFIED] WootBook Ultra Y16 Intel Core i9-14900HX 5.80GHz Boost 24-Core 16"" WQXGA (2560x1600) 240Hz NVIDIA GeForce RTX 4080 12GB GDDR6 Black Laptop - 6 Month Warranty","R28,999.00",https://www.wootware.co.za/recertified-wootbook-ultra-y16-intel-core-i9-14900hx-5-80ghz-boost-24-core-16-wqxga-2560x1600-240hz-nvidia-geforce-rtx-4080-12gb-gddr6-black-laptop-6-month-warranty.html,49384,2026-02-25
Wootware,"Lenovo 82QY00P6SA IdeaPad V15 Gen 2 Intel Celeron N4500 2.80GHz 2-Core 15.6"" Full HD (1920x1080) TN Anti-Glare  8GB (1x8GB) DDR4-2933MT/s 256GB M.2 NVMe SSD Windows 11 Home Black Laptop","R5,840.00",https://www.wootware.co.za/lenovo-82qy00p6sa-ideapad-v15-gen-2-intel-celeron-n4500-2-80ghz-2-core-15-6-full-hd-1920x1080-tn-anti-glare-8gb-1x8gb-ddr4-2933mt-s-256gb-m-2-nvme-ssd-windows-11-home-black-notebook.html,42513,2026-02-25
Wootware,"Lenovo 82YU000LSA V15 G4 AMD Ryzen 5 7520U 4.30GHz 4-Core 15.6"" Full HD (1920x1080) TN Anti-Glare 8GB (On-Board) LPDDR5-4800 512GB M.2 NVMe SSD Windows 11 Home Black Laptop","R8,875.00",https://www.wootware.co.za/lenovo-82yu000lsa-v15-gen4-amd-ryzen-5-7520u-4-30ghz-4-core-15-6-full-hd-1920x1080-tn-anti-glare-8gb-on-board-lpddr5-4800-512gb-m-2-nvme-ssd-windows-11-home-black-laptop.html,44334,2026-02-25
Wootware,"ASUS P5405CSA-U73210G1X ExpertBook P5 Intel Core Ultra 7 258V 4.8Hz 8-Core 14"" WQXGA (2560x1600) 144Hz IPS Anti-Glare 32GB (On-Board) LPDDR5X 1TB M.2 NVMe SSD Windows 11 Pro Misty Grey Laptop","R26,539.00",https://www.wootware.co.za/asus-p5405csa-u73210g1x-expertbook-p5-intel-core-ultra-7-258v-4-8hz-8-core-14-wqxga-2560x1600-144hz-ips-anti-glare-32gb-on-board-lpddr5x-1tb-m-2-nvme-ssd-windows-11-pro-misty-grey-laptop.html,52057,2026-02-25
Wootware,"Dell PV15250_RPLU_001_P_HOM Pro 15 Essential Intel Core i5-1334U 4.6GHz 10-Core 15.6"" Full HD (1920x1080) 120Hz WVA Anti-Glare 8GB (1x8GB) DDR5-4400 512GB M.2 SSD Windows 11 Home Carbon Black Laptop","R11,686.00",https://www.wootware.co.za/dell-pv15250-rplu-001-p-hom-pro-15-essential-intel-core-i5-1334u-4-6ghz-10-core-15-6-full-hd-1920x1080-120hz-wva-anti-glare-8gb-1x8gb-ddr5-4400-512gb-m-2-ssd-windows-11-home-carbon-black-laptop.html,53203,2026-02-25
Wootware,"Apple MW123ZE/A MacBook Air M4 4.46GHz 10-Core 13.6"" WQXGA+ (2560x1664) 60Hz Liquid Retina 16GB Unified Memory 8‑core GPU 256GB NVMe SSD macOS 15 Sequoia Midnight Laptop","R18,599.00",https://www.wootware.co.za/apple-mw123ze-a-macbook-air-m4-4-46ghz-10-core-13-6-wqxga-2560x1664-60hz-liquid-retina-16gb-unified-memory-8-core-gpu-256gb-nvme-ssd-macos-15-sequoia-midnight-laptop.html,50400,2026-02-25
Wootware,"Lenovo 83KX004MSA IdeaPad 5 2-in-1 14IRH9 Intel Core i7-13620H 4.90GHz 10-Core 14"" WUXGA (1920x1200) OLED Touchscreen 16GB (On-board) LPDDR5x-5200MHz 512GB PCIe 4.0x4 NVMe M.2 SSD Windows 11 Home Luna Grey Laptop","R18,267.00",https://www.wootware.co.za/lenovo-83kx004msa-ideapad-5-2-in-1-14irh9-intel-core-i7-13620h-4-90ghz-10-core-14-wuxga-1920x1200-oled-touchscreen-16gb-on-board-lpddr5x-5200mhz-512gb-pcie-4-0x4-nvme-m-2-ssd-windows-11-home-luna-grey-laptop.html,51175,2026-02-25
Wootware,"Lenovo 21SR005BZA ThinkPad E16 G3 Intel Core Ultra 7 255H 5.1Ghz 16-Core 16"" WUXGA (1920x1200) IPS Anti-Glare 16GB (1x16GB) DDR5-5600 1TB M.2 SSD Windows 11 Pro Black Laptop","R22,999.00",https://www.wootware.co.za/lenovo-21sr005bza-thinkpad-e16-g3-intel-core-ultra-7-255h-5-1ghz-16-core-16-wuxga-1920x1200-ips-anti-glare-16gb-1x16gb-ddr5-5600-1tb-m-2-ssd-windows-11-pro-black-laptop.html,51965,2026-02-25
Wootware,"ASUS E410MA-C42BL1W E410 Intel Celeron N4020 2.80GHz 2-Core 14"" HD (1366x768) TN Anti-Glare 4GB (On-Board) DDR4-2400 256GB M.2 NVMe SSD Windows 11 Home Peacock Blue Laptop","R5,499.00",https://www.wootware.co.za/asus-e410ma-c42bl1w-e410-intel-celeron-n4020-2-80ghz-2-core-14-hd-1366x768-tn-anti-glare-4gb-on-board-ddr4-2400-256gb-m-2-nvme-ssd-windows-11-home-peacock-blue-laptop.html,46189,2026-02-25
