Competitor,Title,Price,URL,SKU,Extraction_Date
PC International,AMD Ryzen 9 7900X 12-Core 4.7GHz (5.6GHz Max Boost) – Cooler Required,"R7,313.00",https://pcinternational.co.za/product/amd-ryzen-9-7900x-12-core-4-7ghz-5-6ghz-max-boost-cooler-not-included/,100-100000589WOF,2026-02-25
PC International,Intel Core I7-14700K 20-Core (Up To 5.6GHz Max Boost) Socket 1700 125W Desktop Processor (CPU) – Cooler Required,"R7,382.00",https://pcinternational.co.za/product/intel-core-i7-14700k-bx8071514700k/,BX8071514700K,2026-02-25
PC International,Intel Core i9-13900K 24-Core (Up To 5.8GHz Max Boost) Socket 1700 125W Desktop Processor (CPU) – Cooler Required,"R7,819.00",https://pcinternational.co.za/product/intel-core-i9-13900k-24-core-2-2ghz-5-8ghz-max-boost-socket-1700-125w-desktop-processor-cpu-cooler-required/,BX8071513900K,2026-02-25
PC International,Intel Core Ultra 7 265F 20-Core(8 P-Cores/12 E-Cores) Socket LGA 1851 65W Desktop Processor (CPU),"R8,187.00",https://pcinternational.co.za/product/bx80768265f/,BX80768265F,2026-02-25
PC International,AMD Ryzen 7 7800X3D 8-Core 4.2GHz (5GHz Max Boost) Socket AM5 120W Desktop Processor (CPU) – Cooler Required,"R8,556.00",https://pcinternational.co.za/product/amd-ryzen-7-7800x3d-100-100000910wof/,100-100000910WOF,2026-02-25
PC International,AMD Ryzen 9 9900X 12-Core 4.4GHz (5.6GHz Max Boost) Socket AM5 120W Desktop Processor (CPU) – Cooler Required,"R8,706.00",https://pcinternational.co.za/product/amd-ryzen-9-9900x-100-100000662wof/,100-100000662WOF,2026-02-25
PC International,Intel Core i9-12900KF 16-Core  3.2GHz (5.10GHz Max Boost) Socket 1700 125W Desktop Processor (CPU) – Cooler and GPU Required,"R9,189.00",https://pcinternational.co.za/product/intel-core-i9-12900k-16-core-3-2ghz-5-10ghz-max-boost-socket-1700-125w-desktop-processor-cpu-cooler-required/,BX8071512900KF,2026-02-25
PC International,AMD Ryzen 7 9800X3D 8-Core 5.2GHz Socket AM5 120W Desktop Processor (CPU) – Cooler Required,"R9,659.00",https://pcinternational.co.za/product/amd-ryzen-7-9800x3d-100-100001084wof/,100-100001084WOF,2026-02-25
PC International,Intel Core I9-14900KF 24-Core (Up To 6.0GHz Max Boost) Socket 1700 125W Desktop Processor (CPU) – Cooler & GPU Required,"R9,706.00",https://pcinternational.co.za/product/intel-core-i9-14900kf-bx8071514900kf/,BX8071514900KF,2026-02-25
PC International,Intel Core I9-14900K 24-Core (Up To 6.0GHz Max Boost) Socket 1700 125W Desktop Processor (CPU) – Cooler Required,"R10,073.00",https://pcinternational.co.za/product/intel-core-i9-14900k-bx8071514900k/,BX8071514900K,2026-02-25
PC International,Intel Core I9-14900F 24-Core (Up To 5.8GHz Max Boost) Socket 1700 65W Desktop Processor (CPU) – GPU Required/Cooler Included,"R10,153.00",https://pcinternational.co.za/product/intel-core-i9-14900f-bx8071514900f/,BX8071514900F,2026-02-25
PC International,Intel Core i9-12900K 16-Core 3.2GHz (5.1GHz Max Boost) Socket 1700 125W Desktop Processor (CPU) – Cooler Required,"R10,188.00",https://pcinternational.co.za/product/intel-core-i9-12900k-1bx8071512900k/,BX8071512900K,2026-02-25
PC International,Intel Core i9-12900KS 8-Core 3.4Ghz (5.5Ghz Max Boost) Socket 1700 150W Desktop Processor (CPU) – Cooler Required,"R10,556.00",https://pcinternational.co.za/product/intel-core-i9-12900ks-bx8071512900ks/,BX8071512900KS,2026-02-25
PC International,Intel Core I9-14900 24-Core (Up To 5.8GHz Max Boost) Socket 1700 65W Desktop Processor (CPU) – Cooler Included,"R10,764.00",https://pcinternational.co.za/product/intel-core-i9-14900-bx8071514900/,BX8071514900,2026-02-25
PC International,AMD Ryzen 9 9950X 16-Core 4.3GHz (5.7GHz Max Boost) Socket AM5 170W Desktop Processor (CPU) – Cooler Required,"R11,384.00",https://pcinternational.co.za/product/amd-ryzen-9-9950x-100-100001277wof/,100-100001277WOF,2026-02-25
PC International,Intel Core Ultra 9 285 24-Core(8 P-Cores/16 E-Cores) Socket LGA 1851 65W Desktop Processor (CPU),"R11,602.00",https://pcinternational.co.za/product/bx80768285/,BX80768285,2026-02-25
PC International,Intel Core Ultra 9 285K 24-Core 5.6GHz Socket 1851 125W Desktop Processor (CPU) – Cooler Required,"R11,960.00",https://pcinternational.co.za/product/intel-core-ultra-9-285k-bx80768285k/,BX80768285K,2026-02-25
PC International,AMD Ryzen 9 9900X3D 12-Core (5.5GHz Max Boost) Socket AM5 120W Desktop Processor (CPU) – Cooler Required,"R11,982.00",https://pcinternational.co.za/product/amd-ryzen-9-9900x3d-12-core-5-5ghz-max-boost-socket-am5-120w-desktop-processor-cpu-cooler-required/,100-100001368WOF,2026-02-25
PC International,AMD Ryzen 9 9950X3D 16-Core (5.7GHz Max Boost) Socket AM5 170W Desktop Processor (CPU) – Cooler Required,"R14,132.00",https://pcinternational.co.za/product/amd-ryzen-9-9950x3d-16-core-5-7ghz-max-boost-socket-am5-170w-desktop-processor-cpu-cooler-required/,100-100000719WOF,2026-02-25
PC International,Intel Core I9-14900KS 24-Core (Up To 6.2GHz Max Boost) Socket 1700 125W Desktop Processor (CPU) – Cooler Required,"R16,503.00",https://pcinternational.co.za/product/intel-core-i9-14900ks-bx8071514900ks/,BX8071514900KS,2026-02-25
